student_id ,age ,GENDER,STUDY_HOURS_PER_DAY,SOCIAL_MEDIA_HOURS,netflix_hours ,PART_TIME_JOB,attendance_percentage ,SLEEP_HOURS,diet_quality ,EXERCISE_FREQUENCY,PARENTAL_EDUCATION_LEVEL,INTERNET_QUALITY,mental_health_rating ,EXTRACURRICULAR_PARTICIPATION,EXAM_SCORE,RANDOM_ID
S1148,15.939201261094794,  F  ,5.1,7.740143333459926,7.14107998604248, No ,86.56633678575298,-9.364354328, Fair ,6.875904309964385,Master,Good,1.6558419691428385, No ,83.28000079139407,1179
,16.87662575221509,male,3.2,6.3073366266483175,3.7148963845224,,86.99056710185873,,,8.373443607454714,Bachelor,Average,3.104268347392608,,70.83636065045704,7154
S1358,16.857302310231653, female ,,,-1.002798571,No,94.42208950500978,5.186832754469486,Good,2.607732346177122,High School,Average,5.159422539211961, No ,60.65632876952036,1416
S1591,20.666665140872734,female,,4.000900958077494,8.903174319204759,,88.376838299048,3.427117671040778,Fair,4.360359733715551,High School, Good ,-0.974083072,No,68.77459259784068,4655
S1202,16.127599932302253,mle,3.7,-0.582875844,,No,81.09066149617827,6.707362920187979,Fair,,, Average ,8.852228902820519,No,,4876
S1617,27.14662732905302, F ,,-0.784355817,0.33858472342319645,,89.70970746666234,4.497309064697626, Fair ,6.168443713742473,,Poor,4.383659554815157, No ,64.15812633954167,7716
,23.59014836095178, FEMALE ,ten,-1.380327867,2.9900034977397167,No,93.98532262732323,8.335015921497343,Good,-1.253870904,Bachelor,Good,10.148123798831346,Yes,77.64572465632966,6387
S1039,15.606211052755697,male,5.5,6.040237595174547,,No,65.09963979691925,4.709388353920677, Good ,1.448524274492189,High School,Average,4.109982360196732,,85.94054654508099,8894
S1325,17.00916148539492,femle,4.9,2.2006526185230513,-0.671160666, No ,79.11901535846714,7.129002556493048,unknown,,High School,Good,0.32725254767634215,No,68.7587219011453,7843
S1875,15.57524908229678,femle,7.6,-2.450205414,,,96.36783426592083,10.638114664005144,Poor,1.226476747782546,High School, Good ,-0.399984272,,101.7732410569984,7199
 S1313 ,, F ,3.5,-1.412027722,,No,88.76655325239513,12.109483292984319,Good,-4.300280287,High School,,7.2281666195343615,No,84.61623320958716,1710
 S1394 ,15.019917917924976, femle ,3.2,5.058502034630867,,No,79.50516400389618,5.966819492054609, Good ,1.3868707007198076,Bachelor,Good,9.873871630233266,,93.60017236032664,7951
S1616,20.508308184013487, M ,2.6,6.411068544473324,2.754081740405711,No,81.35986004894167,10.461673253456281,Fair,5.736714519062458,Bachelor, Good ,,No,75.6305759259123,9137
 S1383 ,,mle,2.8,-0.114224167,-0.743427471,,92.62466318978429,,Good,-3.52420511,High School,Poor,14.905790866730465, Yes ,75.88813614883965,2061
 S1550 ,,  F  ,ten,-1.855403327,,Yes,88.10569870677674,8.053835023021868,unknown,-0.081721365, High School ,Average,10.207052611948493,No,95.35763590980584,5210
 S1735 ,15.568845058041042, M ,,10.6036908614441,4.0475311765505095, Yes ,88.59461037828244,1.7918669265558989,unknown,1.9234095760568828,High School, Good ,5.3782751124288755,No,47.83930432428168,8895
 S1527 ,16.333004624838676, female ,3.8,-1.190095616,3.189860647550268, No ,76.26566610350673,-7.544118625,Good,5.379320510271445,Bachelor,Good,7.6668465143984275,,84.18436319166577,2022
S1774,,,-5.580485471,2.983514034476225,,Yes,89.22113030017762,7.5,Fair,5.6932699276637,Bachelor,,0.9083518050754877,No,,5793
S1693,,femle,4.9,,0.3628467275715107,No,86.49357200491787,11.742257646629916,Fair,3.859196206040316, High School ,Average,8.38985829648814, No ,92.283416521634,6728
,22.811750773243865,  F  ,5.9,5.3021368807590985,,No,86.32955382152211,5.822295412861647,Good,1.8105687404250908,, Good ,4.997476695707163,No,70.98700469797414,3579
S1935,17.630661423710713,MALE,ten,6.332833167039397,-7.602402213,Yes,87.41021201066233,8.430044042177688, Poor ,-0.491174956,Master,Good,3.714215898878508,,63.58938035589894,8609
 S1763 ,18.013815041064028, M ,3.9,2.7735959128114507,-3.975192516,Yes,89.9034623423032,5.6912563666839615,Good,-0.686996039,High School,,5.679942003281039,Yes,298.3396866072193,7252
S1370,19.225872942509575, MALE ,3.7,-0.996909316,,,77.24320909799106,1.4327450181332413,unknown,0.396671685303564, High School , Average ,4.401106544801728, Yes ,58.07922228415248,2966
 S1172 ,16.925979233036678, male ,3.2,2.4938044933102548,2.762814022110104,No,76.09602683736387,11.281633383180314, Good ,7.499590724924132,High School,Good,-0.520197598,No,67.29437355885501,3973
S1911,17.704582630769327,  M  ,,2.9821344363761604,1.1145551332234995,No,72.32945537094403,6.056976423052042,,1.8087920006547327,,Good,6.206597683051463, No ,81.80535158756949,4808
 S1354 ,23.47179957601131,  M  ,1.8637351440535186,3.771778552827458,0.023255378007738692,No,105.5105680370826,3.4,Good,-1.018685669,High School,,2.7298634748113395, No ,42.09336551727302,5258
S1504,25.437792145314003, F ,5.4,1.5068219133847232,0.9934250275224552, No ,77.76652375474612,5.063379312918326, Fair ,, Bachelor ,Good,8.564532662282021, No ,,2980
S1941,24.98710448914149, male ,2.1,,0.3843439504224839,No,,5.056731209895206,Fair,6.982439347734253,High School,Good,5.675090118822147, No ,62.598865061387144,7676
S1235,23.897660736708247, F ,11.402232939391801,-5.58072999,-0.353154522, No ,73.43021077169558,3.8, Fair ,1.6885616518827433,High School, Poor ,2.4875512079373223, No ,73.09819120003041,4279
 S1753 ,18.186256913670736,  M  ,,1.6397744987895182,, No ,88.5756978025054,6.54534208806839,,-1.35651773,Master,Good,1.2499536255572439,No,51.39210641361417,3199
,23.51888180679688,FEMALE,1.6,-2.925926485,5.37096835708169,No,82.58549736632682,6.50942130863675,Fair,-5.944765444,,Good,1.642360757927324,Yes,45.95539052609618,2718
 S1276 ,17.772609271564423,,3.1,2.816963595487709,0.9127981596915309, Yes ,84.77092732143893,4.320949303576426,Fair,5.384397250499305,,Good,3.746827654535542,,62.836110886156554,6724
,14.787762034895936,,4.1,-3.282950956,1.7628112385700958,No,104.83707840963442,,Poor,8.723628761213863,Bachelor,Average,8.562126070820208,No,93.1811200978796,1487
,14.05863445370834,MALE,ten,9.427649467864125,,No,70.21376645198359,2.8963536670516064,Fair,, Bachelor ,Average,-0.181773911, No ,40.44691371833184,8555
S1918,23.39986474302242,male,3.3,-0.796607743,3.7935670811255013,Yes,68.82295706927458,3.878662761726766,Poor,-3.597802398,Bachelor,Average,,,69.8575906017728,1218
,14.743430169398872, FEMALE ,ten,4.517286260765632,2.232209625968444, No ,84.32741105940367,5.936586593931461, Good ,8.745647983715571, High School , Poor ,0.6290646633085226, No ,97.51383700366176,4577
S1506,23.823799546954252, F ,2,0.9266747197726901,2.3945154021937194,No,78.20357292647525,9.934002127873681,,3.478902307905804,Master,Good,3.4743098221943125,No,55.09416853479183,3398
,18.97716655082036,  F  ,5.2,7.102620639680258,,,,6.751026948642933,unknown,6.297071294023123, Bachelor ,Poor,, Yes ,72.61339688624561,2043
S1791,25.15861410715318, M ,ten,5.428189699824138,-2.339877478,No,81.77743643871831,4.633763234187043,Fair,0.36332883268987093,Bachelor,Good,9.990222168583093, No ,90.89524347774083,4279
S1347,13.995459948491016,Other,8.584341667075273,3.9299035875068626,4.541275898279376,No,90.69202026618105,4.9, Fair ,2.363108974986794, Master ,Average,1.3462884004433189,,74.10225444925281,3612
,14.332440344233413,,2.9,-0.001873414,6.765977208641422,No,62.96441876545215,4.489921126004587,Good,3.464383539573515,Master,Good,2.838891465747936,No,60.2772199881947,4043
S1264,17.331561379261235,male,ten,-1.922877872,-1.332852663,No,79.85825948601939,3.917867990047639,Good,1.1983472679825873,Master,Poor,3.1919695609500462,No,49.32295023870164,1221
S1644,20.967503032043403,mle,0.8,0.2510005183240449,-0.162572508,No,,7.705401882072689,Fair,4.967947613135268,Bachelor, Average ,8.419922121717113, Yes ,37.92701006394649,5534
S1602,19.470452775331633, female ,3.6,-3.066575634,4.496278923605114, No ,71.64354262266238,2.6350536042388693,Poor,,,Average,4.720362541651689,Yes,76.26545485818536,4088
 S1475 ,24.125669851222355,male,2.9,4.498703766060982,5.193416191032336,No,77.71542662660625,2.680914661820599,unknown,6.743567430640727,Bachelor,Good,7.434708307351714, Yes ,52.066049168865,4565
,13.659784613027835,,,0.6568420904703105,3.3550254442898306,No,93.26309218171933,6.088620859559579, Good ,5.26870172508236,Bachelor, Good ,,No,39.64124539595254,7087
S1084,21.57117748083089,female,ten,3.3653207117117954,3.355132399769417,,83.82337321078035,6.854843936385517,Fair,3.955517816617844, Bachelor ,Average,7.483436947103199,No,,1991
S1569,27.82673276430736, MALE ,6.3,-0.667709481,2.8918852628110563, No ,,10.40700030888038,Fair,6.012733521448982,,,4.231230618539502, Yes ,97.37606479866724,9132
 S1946 ,21.280084806855452, female ,2.1,,0.7153054596653006, No ,91.35380324114332,5.109102506538404,Fair,3.0908192754193706,Bachelor,Good,3.514539586944065, Yes ,56.07663941568343,2077
,24.818519424029304,female,3.7,1.4883145673073113,-0.262077242,No,81.51806256491274,8.076986979881253, Fair ,1.199907078254582,Bachelor,Good,7.686122562014655, Yes ,62.16135506467646,5335
 S1745 ,19.541469711994502,female,,5.071783988679599,8.465821404259783, No ,77.09683181161206,0.8674300147795959, Good ,-3.964191846,Master,Average,2.1357146742546678,No,75.3948456163703,3293
 S1211 ,22.320699274385966,female,4.218153765349937,8.086375375329732,5.589907182385232, No ,81.6974577322548,,Good,7.71208832255563, Bachelor , Good ,-1.271078391,Yes,97.6674525844426,5283
 S1627 ,26.166654827348843,mle,2.4,,4.17689544925441,No,93.13044001227243,,Fair,1.0905691286549568,Bachelor,Average,6.054176401071416,No,78.25421007531402,6094
S1621,16.416059876017588,female,3.4,5.356362162421667,,No,94.41461307318346,5.668109484115898,Good,-0.898340726,Master,Good,0.9618187320994827, No ,70.3049278243272,7665
S1186,19.382614975428087, female ,0,-1.007207727,0.8351337362155846,No,83.5347582500082,,Fair,-1.865144138,Bachelor,Average,6.916825780006167, No ,51.12433364201378,1271
 S1163 ,,MALE,,6.10723500733954,-0.242103964,No,88.80903441688545,3.622636981086323, Poor ,2.059178101019903,Master,Good,4.2147740577203034, No ,63.933691467146964,5647
S1940,16.483739569888336,Other,ten,2.1311176239340837,3.8151033530470833,Yes,66.29769825181114,11.58647851016486,Good,1.0432902965834694, Master , Average ,5.559635717842127, No ,68.69478848156025,2538
S1397,,femle,2.3,3.824875275640074,3.3392976019075022, Yes ,97.53873293985791,10.04643160496616, Fair ,4.306975761064554, Bachelor ,Good,16.708233906919688, Yes ,70.82470762347243,5975
S1167,25.422624524937643, male ,3.3,7.276616719053211,1.3792015408745018,Yes,86.03439136250344,7.273370706364849, Poor ,-0.258531465,,Good,1.8920897678667306,No,75.33141661445283,6056
 S1910 ,20.93380155984144,MALE,,1.72464579185393,4.097894696684373,No,98.99028083894522,7.215645807505517,,2.827490192121953,, Average ,4.1793450131699625,No,,5449
S1088,20.291741780764166, mle ,,6.654271641037707,0.8461495417498357,,101.05606306125692,3.736565540797943,unknown,8.5948846130427, Bachelor ,Good,2.3866686593573023,No,69.69517859496295,5771
S1681,20.687173487550396,  M  ,0.7,-5.185910714,-2.270405386,No,81.38878348360564,8.816874368686472,Poor,4.526903650711106,,Average,10.338079373181108, No ,54.14711147140082,4054
S1184,17.74257064383679,  F  ,ten,-0.28618532,6.029144567353698,No,75.56640853381657,4.685453817361937,Fair,6.622517282013869,Master, Poor ,2.2620453568870103, No ,98.70335162849848,5588
S1054,25.447287396652904,FEMALE,3.1,-0.184449779,5.536959894679104,Yes,69.27076712003877,8.850846851871019,Fair,3.613601771258863,High School, Good ,,No,67.86577401463843,6896
 S1717 ,20.887910445449307, femle ,3.2,3.023728769777275,1.3332754513171337,,93.09356520281388,5.570651422306991, Good ,8.007065233160954, Master ,Average,-0.136792907,,63.55088212851754,1337
S1538,14.333204986043722,male,4.3,5.652608299216565,6.269177230086667,No,85.61993619101635,3.6835154790272364, Poor ,4.531083483749047,High School,Poor,6.854987917550667,No,66.29378392962394,5144
S1498,15.706502183868839,,2,,0.8507018707047624,No,94.31916314649193,4.296846320255293, Good ,11.286647544709878,High School,Average,9.795775385022537,No,73.09387452218338,8566
,20.68475236045695, F ,ten,5.577704570872315,2.4420540982974126,No,75.12862189198957,3.518549903112349, Poor ,-0.736498806,,Good,8.286203647538049,No,68.31274884823654,3666
S1788,26.285591723036774, male ,5.2,1.080896788843511,1.9141373946267324, No ,80.4704341832347,-0.567983284,Fair,6.696234234867555,Master,Poor,2.0726310543610005, No ,78.95170223645279,1506
S1743,18.009116245274694,female,4.1,-1.856666658,-2.646678853, Yes ,81.36226440934513,8.013166828231093,Good,11.535763448535999,High School,Good,1.2072376331887016,Yes,77.84551584142852,7081
 S1491 ,23.20498755532937,  F  ,,11.644408059171896,3.7894636950458196, No ,85.11898159819117,8.68473576806095,Good,1.462893090582052,High School,,7.3251475586368064,,55.2611958551305,7293
S1368,23.86115366031478, FEMALE ,,4.203894410155434,2.4997054253879205,Yes,84.72709915690031,7.380083848412168, Fair ,-2.338811744,Bachelor,Good,8.780566359849974, No ,72.0089585042013,1983
S1321,23.74021880653202,MALE,,4.248415291224355,2.603783323047054,Yes,78.79975566571282,7.52278189602003, Good ,4.047857143621297, Bachelor ,,3.775779262414787,Yes,71.7875157387511,7357
S1151,13.24194160209259,female,,5.395831668019809,6.4450954584780105,No,,8.35882786374382, Good ,,High School,Good,,No,69.93709346106392,9340
 S1374 ,10.799414353411002,MALE,2.8,3.625929959715239,1.17224072602718,Yes,78.16749988660303,4.930131529435959, Fair ,7.0287099045446215, High School ,Good,,No,60.89200470001649,3294
S1596,21.854732282879528,male,3.3,-2.543014104,2.5930203304610444, No ,96.22485020211786,12.07053218850669,Fair,3.5542195623669386,Bachelor, Poor ,-0.548108667, No ,65.45867073368744,6233
S1459,19.84278098777209, femle ,ten,4.676541846742296,-0.352078311,Yes,94.37753900859707,5.006968893712664,Poor,-3.886721667,High School,Good,4.660478217540395, No ,77.63854662216185,5103
S1062,17.5425094960264,male,ten,9.395784760202629,3.4375671091687408,Yes,95.38109080138194,9.233970716393795, Good ,10.053036243788771,High School,Good,9.923664193569104,No,97.94059458494823,7299
 S1094 ,23.288540394414436,femle,5.3,-1.930938502,3.7094430772526445, No ,69.76014644936159,1.0840527304552334,Fair,0.2051326898061474,High School,Average,9.789890845790646,No,,6357
,14.806464847611101,mle,ten,8.205388761027557,-1.676504125, No ,89.98438489759998,6.182825383006977,Good,3.87411605152854,Bachelor,,3.650597353283587,No,54.96609492172063,6635
S1337,17.411132414339637,MALE,ten,9.943090542314572,2.900597587709087,,90.30422511635275,4.919810937168149,,-3.723482877,High School,Good,6.3083267328879815,No,462.59932651846947,5177
 S1218 ,26.50135226991387,MALE,,7.0781564364262195,9.045927210607466, No ,70.74428507523146,8.791730800161693,Fair,-0.016815128,, Good ,-4.464810538,No,44.6943727384003,5691
 S1963 ,20.75964120554852, F ,3.1,4.819923548120086,2.3101734923583783, No ,,6.696561401646065,,-3.026390873, High School ,Good,,No,53.93730281033768,7535
S1998,25.613943700498627,mle,5.4,,-3.391756489,Yes,,6.355833210054627,Fair,-5.179464954,Bachelor, Average ,2.4313077904734075,No,68.59245633170752,2866
S1021,19.800509490027476,mle,,-0.330220353,,No,91.45175462403454,, Fair ,-2.753594227, High School , Good ,7.271242993462782, No ,82.51303296296292,1197
 S1495 ,20.496380343524333,  M  ,-1.051955503,5.274075700928898,-0.69717631, No ,84.26447398022712,3.1,unknown,-4.748511429, Master ,Good,6.067377066462728, No ,47.920546963466535,4555
S1270,23.402355981131524,mle,4,6.310372861552989,, Yes ,,5.886272942848133,Good,4.054942756453606, High School , Good ,2.59173858650953, Yes ,63.4317567517578,2079
S1922,17.682586845373354, M ,ten,-2.878535845,5.630624258159517,,80.65539032358724,,Poor,3.2942624416018695, Master ,Average,-4.220739728,Yes,47.37066864675278,6921
S1020,22.130977690474804,femle,3.8,-0.09437951,0.649570511745404, No ,82.28916588838224,1.5279770030674014,Good,0.7632142814974356, Master , Good ,,No,61.17759452735831,7323
 S1799 ,16.774606824305245, femle ,ten,5.559431386558086,7.116368993791809,No,83.33129216640506,10.201986423186277,unknown,5.043953386633744,Bachelor, Average ,0.22609257634124713, Yes ,66.12014813518829,3918
 S1716 ,16.632625634260634, M ,2.7,0.6509337162597957,3.327020059933006,No,82.91413523018255,,Good,-0.409038344, High School ,Average,6.6596795148547425,Yes,65.84732263704609,4864
 S1434 ,, male ,0,1.9053549896626043,-1.785555698,No,72.67791338690778,5.5355793344173145,Fair,4.901445095053504,High School,Good,5.327576335410983,No,22.791577860890968,5947
 S1179 ,16.89958315510764, female ,,-1.866845381,,No,92.65616016420175,8.406740583198292,Good,4.094965857020229, High School ,Average,1.8450174073134487, No ,57.095233117704225,8153
S1318,15.486285218839738,,2.2,2.7034452398936786,3.1217063389341155,No,,-6.579472749,Fair,4.7700181007722895,High School,Poor,6.5194486250412815,No,317.3648554882527,8492
 S1279 ,14.940324045372801, femle ,4.6,0.3630363775650745,-4.73804356,,88.90392424863595,-7.539945118,Poor,3.2543237136481604, High School ,Good,4.776587066204975, No ,83.08585101971492,9556
 S1804 ,,,4.3,2.8866525111027235,2.554458122352689, Yes ,85.31614979439526,-6.111738879,Good,-0.689393648,High School, Average ,-2.983369968,Yes,58.451979701285914,2574
S1633,13.811936096398426,mle,ten,2.638791130911985,-2.045260167,No,73.8479315140958,9.683907649600654,Good,3.2223556308464696,, Good ,0.9015599876444593,Yes,77.872744984491,1880
S1404,26.059073268624815,,4.6,0.3033097879857045,5.110632279810094,Yes,73.86762348505823,3.7545032418313093, Good ,,,Average,8.189716720618526,Yes,86.05773853199156,9796
S1406,20.380448661622143, F ,3.6,6.380638416020062,1.2194258721468538,No,68.91651117021301,-6.680205776,Poor,0.5082528080937259,Bachelor,Good,12.152488342245611,Yes,84.63133074852578,3543
